property_id,check_in_date,room_category,successful_bookings,capacity,occupancy
19558,2022-06-13,RT4,3,7,42.85714286
19558,2022-06-13,RT2,17,39,43.58974359
19558,2022-06-13,RT1,18,40,45
19558,2022-06-13,RT3,11,21,52.38095238
19558,2022-06-14,RT2,15,39,38.46153846
19558,2022-06-14,RT3,9,21,42.85714286
19558,2022-06-14,RT4,3,7,42.85714286
19558,2022-06-14,RT1,18,40,45
19558,2022-06-15,RT1,18,40,45
19558,2022-06-15,RT2,17,39,43.58974359
19558,2022-06-15,RT3,9,21,42.85714286
19558,2022-06-15,RT4,3,7,42.85714286
19558,2022-06-16,RT3,9,21,42.85714286
19558,2022-06-16,RT2,16,39,41.02564103
19558,2022-06-16,RT4,3,7,42.85714286
19558,2022-06-16,RT1,14,40,35
19558,2022-06-17,RT3,9,21,42.85714286
19558,2022-06-17,RT2,16,39,41.02564103
19558,2022-06-17,RT4,4,7,57.14285714
19558,2022-06-17,RT1,18,40,45
19558,2022-06-18,RT1,23,40,57.5
19558,2022-06-18,RT3,12,21,57.14285714
19558,2022-06-18,RT2,22,39,56.41025641
19558,2022-06-18,RT4,4,7,57.14285714
19558,2022-06-19,RT1,21,40,52.5
19558,2022-06-19,RT4,3,7,42.85714286
19558,2022-06-19,RT3,12,21,57.14285714
19558,2022-06-19,RT2,19,39,48.71794872
19558,2022-06-20,RT3,8,21,38.0952381
19558,2022-06-20,RT2,13,39,33.33333333
19558,2022-06-20,RT4,3,7,42.85714286
19558,2022-06-20,RT1,11,40,27.5
19558,2022-06-21,RT2,14,39,35.8974359
19558,2022-06-21,RT3,8,21,38.0952381
19558,2022-06-21,RT4,3,7,42.85714286
19558,2022-06-21,RT1,14,40,35
19558,2022-06-22,RT1,12,40,30
19558,2022-06-22,RT4,3,7,42.85714286
19558,2022-06-22,RT3,8,21,38.0952381
19558,2022-06-22,RT2,13,39,33.33333333
19558,2022-06-23,RT2,14,39,35.8974359
19558,2022-06-23,RT1,11,40,27.5
19558,2022-06-23,RT3,7,21,33.33333333
19558,2022-06-23,RT4,2,7,28.57142857
19558,2022-06-24,RT2,13,39,33.33333333
19558,2022-06-24,RT1,13,40,32.5
19558,2022-06-24,RT4,2,7,28.57142857
19558,2022-06-24,RT3,8,21,38.0952381
19558,2022-06-25,RT4,3,7,42.85714286
19558,2022-06-25,RT2,18,39,46.15384615
19558,2022-06-25,RT1,24,40,60
19558,2022-06-25,RT3,11,21,52.38095238
19558,2022-06-26,RT3,12,21,57.14285714
19558,2022-06-26,RT4,4,7,57.14285714
19558,2022-06-26,RT2,26,39,66.66666667
19558,2022-06-26,RT1,24,40,60
19558,2022-06-27,RT1,18,40,45
19558,2022-06-27,RT2,17,39,43.58974359
19558,2022-06-27,RT4,3,7,42.85714286
19558,2022-06-27,RT3,8,21,38.0952381
19558,2022-06-28,RT2,15,39,38.46153846
19558,2022-06-28,RT4,3,7,42.85714286
19558,2022-06-28,RT1,17,40,42.5
19558,2022-06-28,RT3,9,21,42.85714286
19558,2022-06-29,RT1,18,40,45
19558,2022-06-29,RT2,15,39,38.46153846
19558,2022-06-29,RT3,10,21,47.61904762
19558,2022-06-29,RT4,4,7,57.14285714
19558,2022-06-30,RT2,17,39,43.58974359
19558,2022-06-30,RT3,8,21,38.0952381
19558,2022-06-30,RT1,17,40,42.5
19558,2022-06-30,RT4,3,7,42.85714286
19558,2022-07-01,RT2,17,39,43.58974359
19558,2022-07-01,RT4,3,7,42.85714286
19558,2022-07-01,RT1,17,40,42.5
19558,2022-07-01,RT3,8,21,38.0952381
19558,2022-07-02,RT3,11,21,52.38095238
19558,2022-07-02,RT1,23,40,57.5
19558,2022-07-02,RT4,4,7,57.14285714
19558,2022-07-02,RT2,22,39,56.41025641
19558,2022-07-03,RT4,5,7,71.42857143
19558,2022-07-03,RT3,11,21,52.38095238
19558,2022-07-03,RT1,22,40,55
19558,2022-07-03,RT2,22,39,56.41025641
19558,2022-07-04,RT1,17,40,42.5
19558,2022-07-04,RT3,8,21,38.0952381
19558,2022-07-04,RT4,3,7,42.85714286
19558,2022-07-04,RT2,17,39,43.58974359
19558,2022-07-05,RT1,18,40,45
19558,2022-07-05,RT4,3,7,42.85714286
19558,2022-07-05,RT2,14,39,35.8974359
19558,2022-07-05,RT3,9,21,42.85714286
19558,2022-07-06,RT2,20,39,51.28205128
19558,2022-07-06,RT1,17,40,42.5
19558,2022-07-06,RT4,3,7,42.85714286
19558,2022-07-06,RT3,8,21,38.0952381
19558,2022-07-07,RT2,14,39,35.8974359
19558,2022-07-07,RT4,3,7,42.85714286
19558,2022-07-07,RT3,10,21,47.61904762
19558,2022-07-07,RT1,17,40,42.5
19558,2022-07-08,RT4,3,7,42.85714286
19558,2022-07-08,RT3,9,21,42.85714286
19558,2022-07-08,RT1,16,40,40
19558,2022-07-08,RT2,18,39,46.15384615
19558,2022-07-09,RT4,4,7,57.14285714
19558,2022-07-09,RT3,13,21,61.9047619
19558,2022-07-09,RT1,25,40,62.5
19558,2022-07-09,RT2,23,39,58.97435897
19558,2022-07-10,RT1,27,40,67.5
19558,2022-07-10,RT2,26,39,66.66666667
19558,2022-07-10,RT4,4,7,57.14285714
19558,2022-07-10,RT3,14,21,66.66666667
19558,2022-07-11,RT3,10,21,47.61904762
19558,2022-07-11,RT1,17,40,42.5
19558,2022-07-11,RT2,14,39,35.8974359
19558,2022-07-11,RT4,4,7,57.14285714
19558,2022-07-12,RT3,8,21,38.0952381
19558,2022-07-12,RT4,4,7,57.14285714
19558,2022-07-12,RT2,18,39,46.15384615
19558,2022-07-12,RT1,18,40,45
19558,2022-07-13,RT2,17,39,43.58974359
19558,2022-07-13,RT4,3,7,42.85714286
19558,2022-07-13,RT1,17,40,42.5
19558,2022-07-13,RT3,8,21,38.0952381
19558,2022-07-14,RT2,17,39,43.58974359
19558,2022-07-14,RT3,8,21,38.0952381
19558,2022-07-14,RT1,18,40,45
19558,2022-07-14,RT4,3,7,42.85714286
19558,2022-07-15,RT3,8,21,38.0952381
19558,2022-07-15,RT1,15,40,37.5
19558,2022-07-15,RT2,18,39,46.15384615
19558,2022-07-15,RT4,3,7,42.85714286
19558,2022-07-16,RT2,26,39,66.66666667
19558,2022-07-16,RT3,12,21,57.14285714
19558,2022-07-16,RT1,24,40,60
19558,2022-07-16,RT4,5,7,71.42857143
19558,2022-07-17,RT3,12,21,57.14285714
19558,2022-07-17,RT1,20,40,50
19558,2022-07-17,RT2,21,39,53.84615385
19558,2022-07-17,RT4,3,7,42.85714286
19558,2022-07-18,RT2,15,39,38.46153846
19558,2022-07-18,RT4,3,7,42.85714286
19558,2022-07-18,RT1,12,40,30
19558,2022-07-18,RT3,9,21,42.85714286
19558,2022-07-19,RT4,2,7,28.57142857
19558,2022-07-19,RT2,13,39,33.33333333
19558,2022-07-19,RT1,13,40,32.5
19558,2022-07-19,RT3,5,21,23.80952381
19558,2022-07-20,RT3,8,21,38.0952381
19558,2022-07-20,RT1,15,40,37.5
19558,2022-07-20,RT4,2,7,28.57142857
19558,2022-07-20,RT2,14,39,35.8974359
19558,2022-07-21,RT1,15,40,37.5
19558,2022-07-21,RT3,7,21,33.33333333
19558,2022-07-21,RT4,3,7,42.85714286
19558,2022-07-21,RT2,13,39,33.33333333
19558,2022-07-22,RT1,15,40,37.5
19558,2022-07-22,RT3,9,21,42.85714286
19558,2022-07-22,RT2,14,39,35.8974359
19558,2022-07-22,RT4,4,7,57.14285714
19558,2022-07-23,RT1,16,40,40
19558,2022-07-23,RT3,11,21,52.38095238
19558,2022-07-23,RT2,19,39,48.71794872
19558,2022-07-23,RT4,4,7,57.14285714
19558,2022-07-24,RT3,9,21,42.85714286
19558,2022-07-24,RT4,3,7,42.85714286
19558,2022-07-24,RT1,20,40,50
19558,2022-07-24,RT2,17,39,43.58974359
19558,2022-07-25,RT2,11,39,28.20512821
19558,2022-07-25,RT3,8,21,38.0952381
19558,2022-07-25,RT1,12,40,30
19558,2022-07-25,RT4,2,7,28.57142857
19558,2022-07-26,RT3,7,21,33.33333333
19558,2022-07-26,RT1,13,40,32.5
19558,2022-07-26,RT2,15,39,38.46153846
19558,2022-07-26,RT4,3,7,42.85714286
19558,2022-07-27,RT4,3,7,42.85714286
19558,2022-07-27,RT2,13,39,33.33333333
19558,2022-07-27,RT3,8,21,38.0952381
19558,2022-07-27,RT1,13,40,32.5
19558,2022-07-28,RT2,12,39,30.76923077
19558,2022-07-28,RT1,12,40,30
19558,2022-07-28,RT3,7,21,33.33333333
19558,2022-07-28,RT4,3,7,42.85714286
19558,2022-07-29,RT2,14,39,35.8974359
19558,2022-07-29,RT1,16,40,40
19558,2022-07-29,RT3,7,21,33.33333333
19558,2022-07-29,RT4,2,7,28.57142857
19558,2022-07-30,RT2,20,39,51.28205128
19558,2022-07-30,RT3,12,21,57.14285714
19558,2022-07-30,RT4,4,7,57.14285714
19558,2022-07-30,RT1,19,40,47.5
19558,2022-07-31,RT2,22,39,56.41025641
19558,2022-07-31,RT1,19,40,47.5
19558,2022-07-31,RT3,10,21,47.61904762
19558,2022-07-31,RT4,4,7,57.14285714
19559,2022-05-01,RT4,2,3,66.66666667
19559,2022-05-01,RT1,18,24,75
19559,2022-05-01,RT2,32,41,78.04878049
19559,2022-05-01,RT3,19,27,70.37037037
19559,2022-05-02,RT3,14,27,51.85185185
19559,2022-05-02,RT4,2,3,66.66666667
19559,2022-05-02,RT1,13,24,54.16666667
19559,2022-05-02,RT2,19,41,46.34146341
19559,2022-05-03,RT1,12,24,50
19559,2022-05-03,RT2,22,41,53.65853659
19559,2022-05-03,RT3,14,27,51.85185185
19559,2022-05-03,RT4,1,3,33.33333333
19559,2022-05-04,RT3,14,27,51.85185185
19559,2022-05-04,RT4,2,3,66.66666667
19559,2022-05-04,RT1,12,24,50
19559,2022-05-04,RT2,22,41,53.65853659
19559,2022-05-05,RT3,14,27,51.85185185
19559,2022-05-05,RT1,13,24,54.16666667
19559,2022-05-05,RT4,2,3,66.66666667
19559,2022-05-05,RT2,23,41,56.09756098
19559,2022-05-06,RT2,20,41,48.7804878
19559,2022-05-06,RT3,13,27,48.14814815
19559,2022-05-06,RT1,14,24,58.33333333
19559,2022-05-06,RT4,2,3,66.66666667
19559,2022-05-07,RT3,20,27,74.07407407
19559,2022-05-07,RT1,18,24,75
19559,2022-05-07,RT2,28,41,68.29268293
19559,2022-05-07,RT4,2,3,66.66666667
19559,2022-05-08,RT2,29,41,70.73170732
19559,2022-05-08,RT4,2,3,66.66666667
19559,2022-05-08,RT3,20,27,74.07407407
19559,2022-05-08,RT1,18,24,75
19559,2022-05-09,RT4,2,3,66.66666667
19559,2022-05-09,RT2,19,41,46.34146341
19559,2022-05-09,RT3,14,27,51.85185185
19559,2022-05-09,RT1,11,24,45.83333333
19559,2022-05-10,RT2,19,41,46.34146341
19559,2022-05-10,RT1,14,24,58.33333333
19559,2022-05-10,RT4,2,3,66.66666667
19559,2022-05-10,RT3,14,27,51.85185185
19559,2022-05-11,RT1,13,24,54.16666667
19559,2022-05-11,RT3,13,27,48.14814815
19559,2022-05-11,RT2,19,41,46.34146341
19559,2022-05-11,RT4,1,3,33.33333333
19559,2022-05-12,RT4,1,3,33.33333333
19559,2022-05-12,RT2,19,41,46.34146341
19559,2022-05-12,RT1,12,24,50
19559,2022-05-12,RT3,13,27,48.14814815
19559,2022-05-13,RT3,14,27,51.85185185
19559,2022-05-13,RT1,12,24,50
19559,2022-05-13,RT2,21,41,51.2195122
19559,2022-05-13,RT4,2,3,66.66666667
19559,2022-05-14,RT1,18,24,75
19559,2022-05-14,RT3,19,27,70.37037037
19559,2022-05-14,RT4,2,3,66.66666667
19559,2022-05-14,RT2,30,41,73.17073171
19559,2022-05-15,RT1,15,24,62.5
19559,2022-05-15,RT3,14,27,51.85185185
19559,2022-05-15,RT4,2,3,66.66666667
19559,2022-05-15,RT2,25,41,60.97560976
19559,2022-05-16,RT2,17,41,41.46341463
19559,2022-05-16,RT3,12,27,44.44444444
19559,2022-05-16,RT4,2,3,66.66666667
19559,2022-05-16,RT1,10,24,41.66666667
19559,2022-05-17,RT1,11,24,45.83333333
19559,2022-05-17,RT4,1,3,33.33333333
19559,2022-05-17,RT2,16,41,39.02439024
19559,2022-05-17,RT3,14,27,51.85185185
19559,2022-05-18,RT3,12,27,44.44444444
19559,2022-05-18,RT1,11,24,45.83333333
19559,2022-05-18,RT2,17,41,41.46341463
19559,2022-05-18,RT4,1,3,33.33333333
19559,2022-05-19,RT4,1,3,33.33333333
19559,2022-05-19,RT3,11,27,40.74074074
19559,2022-05-19,RT2,17,41,41.46341463
19559,2022-05-19,RT1,11,24,45.83333333
19559,2022-05-20,RT4,2,3,66.66666667
19559,2022-05-20,RT2,18,41,43.90243902
19559,2022-05-20,RT3,11,27,40.74074074
19559,2022-05-20,RT1,9,24,37.5
19559,2022-05-21,RT3,17,27,62.96296296
19559,2022-05-21,RT2,23,41,56.09756098
19559,2022-05-21,RT4,2,3,66.66666667
19559,2022-05-21,RT1,13,24,54.16666667
19559,2022-05-22,RT1,18,24,75
19559,2022-05-22,RT3,18,27,66.66666667
19559,2022-05-22,RT2,30,41,73.17073171
19559,2022-05-22,RT4,2,3,66.66666667
19559,2022-05-23,RT4,1,3,33.33333333
19559,2022-05-23,RT1,13,24,54.16666667
19559,2022-05-23,RT3,16,27,59.25925926
19559,2022-05-23,RT2,22,41,53.65853659
19559,2022-05-24,RT2,20,41,48.7804878
19559,2022-05-24,RT4,1,3,33.33333333
19559,2022-05-24,RT3,14,27,51.85185185
19559,2022-05-24,RT1,11,24,45.83333333
19559,2022-05-25,RT4,2,3,66.66666667
19559,2022-05-25,RT1,13,24,54.16666667
19559,2022-05-25,RT2,20,41,48.7804878
19559,2022-05-25,RT3,14,27,51.85185185
19559,2022-05-26,RT4,2,3,66.66666667
19559,2022-05-26,RT1,11,24,45.83333333
19559,2022-05-26,RT3,15,27,55.55555556
19559,2022-05-26,RT2,21,41,51.2195122
19559,2022-05-27,RT1,13,24,54.16666667
19559,2022-05-27,RT2,18,41,43.90243902
19559,2022-05-27,RT4,2,3,66.66666667
19559,2022-05-27,RT3,15,27,55.55555556
19559,2022-05-28,RT1,18,24,75
19559,2022-05-28,RT3,19,27,70.37037037
19559,2022-05-28,RT2,30,41,73.17073171
19559,2022-05-28,RT4,2,3,66.66666667
19559,2022-05-29,RT2,28,41,68.29268293
19559,2022-05-29,RT3,18,27,66.66666667
19559,2022-05-29,RT1,15,24,62.5
19559,2022-05-29,RT4,2,3,66.66666667
19559,2022-05-30,RT2,22,41,53.65853659
19559,2022-05-30,RT1,10,24,41.66666667
19559,2022-05-30,RT3,10,27,37.03703704
19559,2022-05-30,RT4,1,3,33.33333333
19559,2022-05-31,RT2,20,41,48.7804878
19559,2022-05-31,RT4,2,3,66.66666667
19559,2022-05-31,RT1,9,24,37.5
19559,2022-05-31,RT3,10,27,37.03703704
19559,2022-06-01,RT4,1,3,33.33333333
19559,2022-06-01,RT3,11,27,40.74074074
19559,2022-06-01,RT1,11,24,45.83333333
19559,2022-06-01,RT2,18,41,43.90243902
19559,2022-06-02,RT1,10,24,41.66666667
19559,2022-06-02,RT3,11,27,40.74074074
19559,2022-06-02,RT4,1,3,33.33333333
19559,2022-06-02,RT2,18,41,43.90243902
19559,2022-06-03,RT3,12,27,44.44444444
19559,2022-06-03,RT4,2,3,66.66666667
19559,2022-06-03,RT2,17,41,41.46341463
19559,2022-06-03,RT1,10,24,41.66666667
19559,2022-06-04,RT2,26,41,63.41463415
19559,2022-06-04,RT3,18,27,66.66666667
19559,2022-06-04,RT1,14,24,58.33333333
19559,2022-06-04,RT4,2,3,66.66666667
19559,2022-06-05,RT4,2,3,66.66666667
19559,2022-06-05,RT3,19,27,70.37037037
19559,2022-06-05,RT2,29,41,70.73170732
19559,2022-06-05,RT1,17,24,70.83333333
19559,2022-06-06,RT3,14,27,51.85185185
19559,2022-06-06,RT4,2,3,66.66666667
19559,2022-06-06,RT2,20,41,48.7804878
19559,2022-06-06,RT1,11,24,45.83333333
19559,2022-06-07,RT1,12,24,50
19559,2022-06-07,RT2,22,41,53.65853659
19559,2022-06-07,RT3,13,27,48.14814815
19559,2022-06-07,RT4,2,3,66.66666667
19559,2022-06-08,RT3,15,27,55.55555556
19559,2022-06-08,RT4,2,3,66.66666667
19559,2022-06-08,RT1,13,24,54.16666667
19559,2022-06-08,RT2,23,41,56.09756098
19559,2022-06-09,RT2,22,41,53.65853659
19559,2022-06-09,RT3,14,27,51.85185185
19559,2022-06-09,RT4,2,3,66.66666667
19559,2022-06-09,RT1,12,24,50
19559,2022-06-10,RT2,23,41,56.09756098
19559,2022-06-10,RT1,12,24,50
19559,2022-06-10,RT4,1,3,33.33333333
19559,2022-06-10,RT3,14,27,51.85185185
19559,2022-06-11,RT2,30,41,73.17073171
19559,2022-06-11,RT3,21,27,77.77777778
19559,2022-06-11,RT4,2,3,66.66666667
19559,2022-06-11,RT1,18,24,75
19559,2022-06-12,RT2,28,41,68.29268293
19559,2022-06-12,RT1,16,24,66.66666667
19559,2022-06-12,RT4,2,3,66.66666667
19559,2022-06-12,RT3,20,27,74.07407407
19559,2022-06-13,RT3,13,27,48.14814815
19559,2022-06-13,RT1,13,24,54.16666667
19559,2022-06-13,RT4,1,3,33.33333333
19559,2022-06-13,RT2,21,41,51.2195122
19559,2022-06-14,RT4,1,3,33.33333333
19559,2022-06-14,RT2,19,41,46.34146341
19559,2022-06-14,RT1,13,24,54.16666667
19559,2022-06-14,RT3,15,27,55.55555556
19559,2022-06-15,RT4,1,3,33.33333333
19559,2022-06-15,RT1,12,24,50
19559,2022-06-15,RT3,13,27,48.14814815
19559,2022-06-15,RT2,19,41,46.34146341
19559,2022-06-16,RT2,21,41,51.2195122
19559,2022-06-16,RT4,1,3,33.33333333
19559,2022-06-16,RT3,12,27,44.44444444
19559,2022-06-16,RT1,12,24,50
19559,2022-06-17,RT3,15,27,55.55555556
19559,2022-06-17,RT4,1,3,33.33333333
19559,2022-06-17,RT2,20,41,48.7804878
19559,2022-06-17,RT1,13,24,54.16666667
19559,2022-06-18,RT3,21,27,77.77777778
19559,2022-06-18,RT1,17,24,70.83333333
19559,2022-06-18,RT2,30,41,73.17073171
19559,2022-06-18,RT4,2,3,66.66666667
19559,2022-06-19,RT1,16,24,66.66666667
19559,2022-06-19,RT2,23,41,56.09756098
19559,2022-06-19,RT3,17,27,62.96296296
19559,2022-06-19,RT4,2,3,66.66666667
19559,2022-06-20,RT2,21,41,51.2195122
19559,2022-06-20,RT3,11,27,40.74074074
19559,2022-06-20,RT1,10,24,41.66666667
19559,2022-06-20,RT4,1,3,33.33333333
19559,2022-06-21,RT3,12,27,44.44444444
19559,2022-06-21,RT2,18,41,43.90243902
19559,2022-06-21,RT1,10,24,41.66666667
19559,2022-06-21,RT4,1,3,33.33333333
19559,2022-06-22,RT4,1,3,33.33333333
19559,2022-06-22,RT2,19,41,46.34146341
19559,2022-06-22,RT1,9,24,37.5
19559,2022-06-22,RT3,13,27,48.14814815
19559,2022-06-23,RT1,10,24,41.66666667
19559,2022-06-23,RT3,10,27,37.03703704
19559,2022-06-23,RT4,1,3,33.33333333
19559,2022-06-23,RT2,21,41,51.2195122
19559,2022-06-24,RT4,2,3,66.66666667
19559,2022-06-24,RT2,16,41,39.02439024
19559,2022-06-24,RT1,11,24,45.83333333
19559,2022-06-24,RT3,12,27,44.44444444
19559,2022-06-25,RT4,2,3,66.66666667
19559,2022-06-25,RT1,13,24,54.16666667
19559,2022-06-25,RT3,17,27,62.96296296
19559,2022-06-25,RT2,27,41,65.85365854
19559,2022-06-26,RT3,21,27,77.77777778
19559,2022-06-26,RT2,31,41,75.6097561
19559,2022-06-26,RT4,2,3,66.66666667
19559,2022-06-26,RT1,17,24,70.83333333
19559,2022-06-27,RT1,12,24,50
19559,2022-06-27,RT3,13,27,48.14814815
19559,2022-06-27,RT2,22,41,53.65853659
19559,2022-06-27,RT4,2,3,66.66666667
19559,2022-06-28,RT4,2,3,66.66666667
19559,2022-06-28,RT3,15,27,55.55555556
19559,2022-06-28,RT1,12,24,50
19559,2022-06-28,RT2,23,41,56.09756098
19559,2022-06-29,RT1,12,24,50
19559,2022-06-29,RT2,22,41,53.65853659
19559,2022-06-29,RT4,2,3,66.66666667
19559,2022-06-29,RT3,12,27,44.44444444
19559,2022-06-30,RT4,2,3,66.66666667
19559,2022-06-30,RT1,12,24,50
19559,2022-06-30,RT3,14,27,51.85185185
19559,2022-06-30,RT2,22,41,53.65853659
19559,2022-07-01,RT2,22,41,53.65853659
19559,2022-07-01,RT4,1,3,33.33333333
19559,2022-07-01,RT3,14,27,51.85185185
19559,2022-07-01,RT1,12,24,50
19559,2022-07-02,RT2,28,41,68.29268293
19559,2022-07-02,RT3,19,27,70.37037037
19559,2022-07-02,RT1,17,24,70.83333333
19559,2022-07-02,RT4,2,3,66.66666667
19559,2022-07-03,RT2,30,41,73.17073171
19559,2022-07-03,RT3,20,27,74.07407407
19559,2022-07-03,RT4,2,3,66.66666667
19559,2022-07-03,RT1,17,24,70.83333333
19559,2022-07-04,RT3,13,27,48.14814815
19559,2022-07-04,RT2,21,41,51.2195122
19559,2022-07-04,RT4,2,3,66.66666667
19559,2022-07-04,RT1,11,24,45.83333333
19559,2022-07-05,RT4,2,3,66.66666667
19559,2022-07-05,RT1,12,24,50
19559,2022-07-05,RT2,20,41,48.7804878
19559,2022-07-05,RT3,13,27,48.14814815
19559,2022-07-06,RT1,12,24,50
19559,2022-07-06,RT4,2,3,66.66666667
19559,2022-07-06,RT3,14,27,51.85185185
19559,2022-07-06,RT2,21,41,51.2195122
19559,2022-07-07,RT1,11,24,45.83333333
19559,2022-07-07,RT3,15,27,55.55555556
19559,2022-07-07,RT4,2,3,66.66666667
19559,2022-07-07,RT2,20,41,48.7804878
19559,2022-07-08,RT1,11,24,45.83333333
19559,2022-07-08,RT4,2,3,66.66666667
19559,2022-07-08,RT2,23,41,56.09756098
19559,2022-07-08,RT3,14,27,51.85185185
19559,2022-07-09,RT1,18,24,75
19559,2022-07-09,RT3,21,27,77.77777778
19559,2022-07-09,RT4,2,3,66.66666667
19559,2022-07-09,RT2,29,41,70.73170732
19559,2022-07-10,RT3,19,27,70.37037037
19559,2022-07-10,RT4,2,3,66.66666667
19559,2022-07-10,RT2,29,41,70.73170732
19559,2022-07-10,RT1,18,24,75
19559,2022-07-11,RT2,19,41,46.34146341
19559,2022-07-11,RT3,16,27,59.25925926
19559,2022-07-11,RT4,1,3,33.33333333
19559,2022-07-11,RT1,12,24,50
19559,2022-07-12,RT2,19,41,46.34146341
19559,2022-07-12,RT4,2,3,66.66666667
19559,2022-07-12,RT3,15,27,55.55555556
19559,2022-07-12,RT1,11,24,45.83333333
19559,2022-07-13,RT2,21,41,51.2195122
19559,2022-07-13,RT3,12,27,44.44444444
19559,2022-07-13,RT4,2,3,66.66666667
19559,2022-07-13,RT1,12,24,50
19559,2022-07-14,RT1,13,24,54.16666667
19559,2022-07-14,RT3,15,27,55.55555556
19559,2022-07-14,RT2,23,41,56.09756098
19559,2022-07-14,RT4,2,3,66.66666667
19559,2022-07-15,RT1,12,24,50
19559,2022-07-15,RT2,19,41,46.34146341
19559,2022-07-15,RT4,2,3,66.66666667
19559,2022-07-15,RT3,13,27,48.14814815
19559,2022-07-16,RT2,28,41,68.29268293
19559,2022-07-16,RT1,18,24,75
19559,2022-07-16,RT3,21,27,77.77777778
19559,2022-07-16,RT4,2,3,66.66666667
19559,2022-07-17,RT4,2,3,66.66666667
19559,2022-07-17,RT3,15,27,55.55555556
19559,2022-07-17,RT2,23,41,56.09756098
19559,2022-07-17,RT1,15,24,62.5
19559,2022-07-18,RT3,11,27,40.74074074
19559,2022-07-18,RT4,1,3,33.33333333
19559,2022-07-18,RT2,19,41,46.34146341
19559,2022-07-18,RT1,11,24,45.83333333
19559,2022-07-19,RT4,1,3,33.33333333
19559,2022-07-19,RT2,19,41,46.34146341
19559,2022-07-19,RT1,11,24,45.83333333
19559,2022-07-19,RT3,11,27,40.74074074
19559,2022-07-20,RT3,11,27,40.74074074
19559,2022-07-20,RT1,10,24,41.66666667
19559,2022-07-20,RT4,2,3,66.66666667
19559,2022-07-20,RT2,18,41,43.90243902
19559,2022-07-21,RT4,2,3,66.66666667
19559,2022-07-21,RT2,17,41,41.46341463
19559,2022-07-21,RT1,8,24,33.33333333
19559,2022-07-21,RT3,10,27,37.03703704
19559,2022-07-22,RT1,11,24,45.83333333
19559,2022-07-22,RT4,1,3,33.33333333
19559,2022-07-22,RT3,12,27,44.44444444
19559,2022-07-22,RT2,18,41,43.90243902
19559,2022-07-23,RT2,25,41,60.97560976
19559,2022-07-23,RT1,16,24,66.66666667
19559,2022-07-23,RT3,17,27,62.96296296
19559,2022-07-23,RT4,2,3,66.66666667
19559,2022-07-24,RT3,18,27,66.66666667
19559,2022-07-24,RT1,15,24,62.5
19559,2022-07-24,RT2,24,41,58.53658537
19559,2022-07-24,RT4,2,3,66.66666667
19559,2022-07-25,RT3,11,27,40.74074074
19559,2022-07-25,RT4,2,3,66.66666667
19559,2022-07-25,RT1,11,24,45.83333333
19559,2022-07-25,RT2,16,41,39.02439024
19559,2022-07-26,RT3,11,27,40.74074074
19559,2022-07-26,RT2,20,41,48.7804878
19559,2022-07-26,RT4,1,3,33.33333333
19559,2022-07-26,RT1,10,24,41.66666667
19559,2022-07-27,RT3,11,27,40.74074074
19559,2022-07-27,RT4,1,3,33.33333333
19559,2022-07-27,RT2,18,41,43.90243902
19559,2022-07-27,RT1,9,24,37.5
19559,2022-07-28,RT4,2,3,66.66666667
19559,2022-07-28,RT3,12,27,44.44444444
19559,2022-07-28,RT2,15,41,36.58536585
19559,2022-07-28,RT1,10,24,41.66666667
19559,2022-07-29,RT4,2,3,66.66666667
19559,2022-07-29,RT1,10,24,41.66666667
19559,2022-07-29,RT3,10,27,37.03703704
19559,2022-07-29,RT2,14,41,34.14634146
19559,2022-07-30,RT3,16,27,59.25925926
19559,2022-07-30,RT4,2,3,66.66666667
19559,2022-07-30,RT2,24,41,58.53658537
19559,2022-07-30,RT1,16,24,66.66666667
19559,2022-07-31,RT4,2,3,66.66666667
19559,2022-07-31,RT2,24,41,58.53658537
19559,2022-07-31,RT3,19,27,70.37037037
19559,2022-07-31,RT1,15,24,62.5
19560,2022-05-01,RT2,37,38,97.36842105
19560,2022-05-01,RT3,16,19,84.21052632
19560,2022-05-01,RT1,23,26,88.46153846
19560,2022-05-01,RT4,15,16,93.75
19560,2022-05-02,RT2,21,38,55.26315789
19560,2022-05-02,RT3,11,19,57.89473684
19560,2022-05-02,RT1,14,26,53.84615385
19560,2022-05-02,RT4,11,16,68.75
19560,2022-05-03,RT4,10,16,62.5
19560,2022-05-03,RT1,14,26,53.84615385
19560,2022-05-03,RT3,12,19,63.15789474
19560,2022-05-03,RT2,25,38,65.78947368
19560,2022-05-04,RT3,11,19,57.89473684
19560,2022-05-04,RT4,11,16,68.75
19560,2022-05-04,RT1,16,26,61.53846154
19560,2022-05-04,RT2,21,38,55.26315789
19560,2022-05-05,RT3,12,19,63.15789474
19560,2022-05-05,RT1,18,26,69.23076923
19560,2022-05-05,RT4,10,16,62.5
19560,2022-05-05,RT2,27,38,71.05263158
19560,2022-05-06,RT4,9,16,56.25
19560,2022-05-06,RT2,22,38,57.89473684
19560,2022-05-06,RT1,17,26,65.38461538
19560,2022-05-06,RT3,13,19,68.42105263
19560,2022-05-07,RT4,16,16,100
19560,2022-05-07,RT1,26,26,100
19560,2022-05-07,RT2,33,38,86.84210526
19560,2022-05-07,RT3,16,19,84.21052632
19560,2022-05-08,RT4,15,16,93.75
19560,2022-05-08,RT2,33,38,86.84210526
